Sector,Ticker,Current Price,RMSE,MAE,MAPE (%),2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12,2028-01,2028-02,2028-03,2028-04,2028-05,2028-06,2028-07,2028-08,2028-09,2028-10,2028-11,2028-12,2029-01,2029-02,2029-03,2029-04,2029-05,2029-06,2029-07,2029-08,2029-09,2029-10,2029-11,2029-12,2030-01,2030-02,2030-03,2030-04,2030-05,2030-06,2030-07,2030-08,2030-09,2030-10,2030-11,2030-12,Volatility,Std Dev (%),Sharpe Ratio,Sortino Ratio,VaR (95%),Expected Shortfall (95%),Max Drawdown (%),Covariance with Nifty,Beta
Engery,ADANIENSOL.NS,806.2,94.7,64.03,8.04,891.909973,896.75,903.280029,911.02002,919.599976,928.710022,938.140015,947.669983,957.150024,966.450012,975.429993,984.02002,992.159973,999.789978,1006.869995,1013.390015,1019.340027,1024.709961,1029.52002,1033.780029,1037.51001,1040.72998,1043.469971,1045.780029,1047.660034,1049.180054,1050.359985,1051.219971,1051.800049,1052.130005,1052.23999,1052.160034,1051.900024,1051.52002,1051.02002,1050.410034,1049.72998,1048.969971,1048.170044,1047.319946,1046.469971,1045.619995,1044.77002,1043.949951,1043.160034,1042.400024,1041.680054,1041.01001,1040.380005,1039.800049,1039.27002,1038.800049,1038.380005,1038.01001,1037.689941,1037.420044,1037.189941,1037.01001,1036.859985,1036.75,0.0039,0.39,0.65,10.53,-0.08,-0.08,-1.47,0.0016,1.33
Engery,ADANIGREEN.NS,1040.7,97.29,78.39,6.25,1097.280029,1110.920044,1129.569946,1151.47998,1175.619995,1201.400024,1228.47998,1256.660034,1285.849976,1315.98999,1347.060059,1379.079956,1412.060059,1446.040039,1481.050049,1517.140015,1554.359985,1592.75,1632.339966,1673.189941,1715.300049,1758.719971,1803.439941,1849.459961,1896.76001,1945.300049,1995.030029,2045.849976,2097.669922,2150.330078,2203.689941,2257.540039,2311.659912,2365.790039,2419.649902,2472.939941,2525.340088,2576.530029,2626.179932,2673.959961,2719.570068,2762.75,2803.23999,2840.860107,2875.449951,2906.929932,2935.26001,2960.469971,2982.610107,3001.810059,3018.219971,3032.040039,3043.47998,3052.780029,3060.169922,3065.909912,3070.219971,3073.340088,3075.47998,3076.830078,0.0086,0.86,2.06,NaN,0.14,0.07,0,0.0048,1.89
Engery,ADANIPOWER.NS,529.45,60.85,45.76,9.58,468.089996,437.519989,402.970001,371.070007,344.040009,322.399994,305.75,293.25,283.859985,276.549988,270.450012,264.890015,259.429993,253.830002,248.020004,242.020004,235.960007,229.929993,224.070007,218.460007,213.169998,208.229996,203.619995,199.350006,195.360001,191.630005,188.119995,184.789993,181.610001,178.559998,175.630005,172.809998,170.089996,167.470001,164.949997,162.509995,160.169998,157.919998,155.75,153.669998,151.660004,149.740005,147.880005,146.080002,144.360001,142.690002,141.070007,139.520004,138.009995,136.550003,135.139999,133.770004,132.449997,131.160004,129.919998,128.720001,127.550003,126.419998,125.32,124.25,0.0173,1.73,-1.28,-1.28,-6.61,-7.7,-73.46,0.003,1.39
Engery,ATGL.NS,760.77,56.79,44.62,5.57,727.030029,740.590027,752.400024,763.27002,773.679993,783.890015,794.030029,804.190002,814.409973,824.73999,835.179993,845.75,856.450012,867.299988,878.309998,889.460022,900.780029,912.26001,923.909973,935.72998,947.72998,959.900024,972.26001,984.809998,997.559998,1010.5,1023.659973,1037.030029,1050.619995,1064.439941,1078.5,1092.810059,1107.380005,1122.209961,1137.319946,1152.709961,1168.400024,1184.400024,1200.719971,1217.380005,1234.380005,1251.73999,1269.469971,1287.599976,1306.119995,1325.069946,1344.449951,1364.280029,1384.579956,1405.380005,1426.680054,1448.51001,1470.890015,1493.839966,1517.380005,1541.540039,1566.339966,1591.810059,1617.959961,1644.839966,0.0013,0.13,10.49,NaN,1.27,1.27,0,0.0058,2.27
Engery,BFUTILITIE.NS,977.5,27.98,17.54,2.81,931.630005,903.98999,874.320007,848.659973,827.630005,810.640015,796.799988,785.169983,774.97998,765.650024,756.76001,748.099976,739.559998,731.140015,722.869995,714.809998,707.01001,699.52002,692.340027,685.48999,678.940002,672.679993,666.679993,660.919983,655.369995,650.01001,644.809998,639.780029,634.900024,630.150024,625.530029,621.039978,616.669983,612.419983,608.280029,604.25,600.320007,596.47998,592.73999,589.099976,585.530029,582.059998,578.659973,575.330017,572.090027,568.909973,565.799988,562.76001,559.780029,556.859985,554,551.200012,548.460022,545.77002,543.130005,540.549988,538.01001,535.52002,533.080017,530.690002,0.0063,0.63,-1.51,-1.51,-2.52,-3.06,-43.04,0.0029,1.32
Engery,BPCL.NS,286.78,9.97,6.64,2.68,274.179993,266.480011,256.529999,246.669998,237.589996,229.190002,221.25,213.740005,206.740005,200.350006,194.639999,189.630005,185.279999,181.529999,178.330002,175.610001,173.309998,171.360001,169.720001,168.320007,167.119995,166.080002,165.169998,164.339996,163.589996,162.880005,162.199997,161.539993,160.899994,160.25,159.610001,158.960007,158.320007,157.669998,157.029999,156.389999,155.75,155.119995,154.5,153.889999,153.289993,152.710007,152.139999,151.589996,151.059998,150.550003,150.050003,149.570007,149.110001,148.660004,148.229996,147.809998,147.410004,147.020004,146.649994,146.279999,145.929993,145.589996,145.259995,144.940002,0.0117,1.17,-0.91,-0.91,-3.55,-3.75,-47.14,0.0026,1.2
Engery,CESC.NS,180.5,6.82,4.18,3.11,167.270004,162.589996,157.210007,152.160004,147.759995,144.070007,141,138.429993,136.229996,134.309998,132.570007,130.949997,129.410004,127.93,126.480003,125.07,123.68,122.309998,120.980003,119.68,118.410004,117.18,115.980003,114.82,113.690002,112.599998,111.540001,110.510002,109.510002,108.540001,107.599998,106.690002,105.800003,104.93,104.089996,103.269997,102.470001,101.690002,100.93,100.190002,99.470001,98.760002,98.07,97.400002,96.739998,96.089996,95.459999,94.839996,94.239998,93.650002,93.07,92.5,91.949997,91.400002,90.870003,90.339996,89.830002,89.330002,88.830002,88.349998,0.0066,0.66,-1.64,-1.64,-2.81,-3.14,-47.18,0.003,1.38
Engery,CHENNPETRO.NS,625.8,35.64,24.15,4.95,596.47998,595.559998,592.070007,587.26001,581.840027,576.22998,570.659973,565.280029,560.159973,555.330017,550.780029,546.5,542.450012,538.609985,534.929993,531.390015,527.960022,524.609985,521.330017,518.109985,514.929993,511.790009,508.690002,505.609985,502.570007,499.559998,496.589996,493.649994,490.73999,487.859985,485.019989,482.209991,479.429993,476.690002,473.980011,471.299988,468.649994,466.029999,463.440002,460.869995,458.329987,455.820007,453.329987,450.859985,448.420013,445.98999,443.589996,441.209991,438.839996,436.5,434.170013,431.869995,429.570007,427.299988,425.040009,422.790009,420.559998,418.350006,416.149994,413.959991,0.0014,0.14,-4.48,-4.48,-0.92,-0.96,-30.6,0.0025,1.16
Engery,DEEPINDS.NS,547.25,34.33,23.16,5.57,495.709991,487.690002,478.200012,467.940002,457.399994,446.899994,436.679993,426.859985,417.549988,408.790009,400.600006,392.970001,385.880005,379.320007,373.23999,367.609985,362.399994,357.559998,353.070007,348.880005,344.980011,341.329987,337.899994,334.670013,331.630005,328.75,326.019989,323.420013,320.940002,318.570007,316.299988,314.130005,312.040009,310.019989,308.079987,306.209991,304.399994,302.640015,300.950012,299.299988,297.700012,296.149994,294.649994,293.179993,291.76001,290.369995,289.019989,287.700012,286.410004,285.160004,283.940002,282.73999,281.579987,280.440002,279.329987,278.23999,277.170013,276.130005,275.109985,274.109985,0.0064,0.64,-1.56,-1.56,-2.25,-2.28,-44.7,0.0016,1.16
Engery,DOLPHIN.NS,574.35,22.04,12.58,12.09,559.98999,555.909973,549.690002,542.909973,536.349976,530.289978,524.780029,519.75,515.080017,510.679993,506.459991,502.359985,498.350006,494.380005,490.459991,486.559998,482.690002,478.850006,475.029999,471.230011,467.450012,463.690002,459.940002,456.220001,452.51001,448.809998,445.140015,441.470001,437.820007,434.190002,430.570007,426.959991,423.369995,419.790009,416.220001,412.670013,409.140015,405.609985,402.100006,398.609985,395.130005,391.660004,388.200012,384.769989,381.339996,377.929993,374.529999,371.149994,367.779999,364.429993,361.089996,357.769989,354.459991,351.160004,347.890015,344.619995,341.380005,338.149994,334.929993,331.730011,0.001,0.1,-9.01,-9.01,-1.12,-1.19,-40.76,0.0021,0.99
Engery,GAIL.NS,184.02,9,6.06,3.74,173.440002,168.690002,163.589996,158.869995,154.830002,151.529999,148.910004,146.830002,145.119995,143.630005,142.220001,140.789993,139.300003,137.710007,136.050003,134.330002,132.600006,130.899994,129.240005,127.650002,126.150002,124.739998,123.410004,122.150002,120.959999,119.82,118.720001,117.650002,116.610001,115.589996,114.589996,113.610001,112.650002,111.709999,110.790001,109.889999,109.019997,108.169998,107.330002,106.519997,105.730003,104.959999,104.199997,103.459999,102.730003,102.010002,101.309998,100.620003,99.940002,99.279999,98.620003,97.980003,97.339996,96.720001,96.099998,95.5,94.900002,94.309998,93.730003,93.160004,0.0056,0.56,-1.88,-1.88,-2.56,-2.88,-46.29,0.0027,1.25
Engery,GIPCL.NS,227.78,5.16,3.18,2.24,225.050003,224.639999,224.179993,223.679993,223.169998,222.630005,222.070007,221.490005,220.899994,220.309998,219.710007,219.130005,218.559998,217.990005,217.449997,216.919998,216.410004,215.910004,215.429993,214.970001,214.520004,214.080002,213.660004,213.25,212.860001,212.479996,212.100006,211.740005,211.389999,211.050003,210.710007,210.389999,210.070007,209.770004,209.470001,209.179993,208.889999,208.619995,208.350006,208.089996,207.830002,207.580002,207.339996,207.110001,206.880005,206.649994,206.429993,206.220001,206.009995,205.809998,205.610001,205.419998,205.229996,205.039993,204.860001,204.690002,204.520004,204.350006,204.190002,204.029999,0.0006,0.06,-2.67,-2.67,-0.27,-0.27,-9.34,0.0022,1
Engery,GMRP&UI.NS,120.87,10.75,8.25,7.48,101.580002,102.169998,101.690002,100.580002,99.120003,97.5,95.809998,94.120003,92.470001,90.879997,89.370003,87.940002,86.599998,85.339996,84.160004,83.059998,82.040001,81.080002,80.18,79.339996,78.559998,77.82,77.120003,76.459999,75.839996,75.25,74.690002,74.150002,73.639999,73.150002,72.68,72.230003,71.800003,71.389999,70.989998,70.610001,70.230003,69.879997,69.529999,69.199997,68.879997,68.57,68.269997,67.980003,67.699997,67.43,67.169998,66.910004,66.669998,66.43,66.199997,65.970001,65.760002,65.550003,65.339996,65.139999,64.949997,64.769997,64.580002,64.410004,0.0051,0.51,-1.52,-1.61,-1.72,-1.75,-36.96,0.0046,3.43
Engery,GSPL.NS,361.9,13.85,10.76,3.47,343.549988,336.799988,328.269989,319.519989,311.309998,304.059998,297.929993,292.929993,288.950012,285.779999,283.190002,280.950012,278.869995,276.799988,274.609985,272.26001,269.730011,267.049988,264.25,261.399994,258.549988,255.740005,253.029999,250.440002,247.979996,245.649994,243.460007,241.380005,239.399994,237.5,235.669998,233.880005,232.139999,230.429993,228.75,227.089996,225.460007,223.860001,222.279999,220.740005,219.229996,217.759995,216.320007,214.919998,213.570007,212.240005,210.960007,209.710007,208.490005,207.300003,206.139999,205,203.899994,202.820007,201.759995,200.729996,199.729996,198.740005,197.779999,196.839996,0.0053,0.53,-1.75,-1.75,-2.35,-2.59,-42.7,0.0018,0.82
Engery,GUJGASLTD.NS,498.7,15.41,11.15,2.18,498.850006,498.149994,497.51001,496.940002,496.410004,495.940002,495.51001,495.119995,494.769989,494.450012,494.160004,493.899994,493.660004,493.440002,493.230011,493.040009,492.859985,492.690002,492.529999,492.380005,492.220001,492.079987,491.929993,491.790009,491.649994,491.51001,491.369995,491.230011,491.089996,490.959991,490.820007,490.679993,490.540009,490.399994,490.269989,490.130005,490,489.859985,489.730011,489.589996,489.459991,489.329987,489.200012,489.070007,488.940002,488.820007,488.690002,488.570007,488.450012,488.329987,488.209991,488.089996,487.980011,487.859985,487.75,487.640015,487.529999,487.429993,487.320007,487.220001,0.0003,0.03,-1.44,-1.44,-0.11,-0.13,-2.33,0.0023,1.02
Engery,HINDOILEXP.NS,183.16,7.9,6.29,3.54,187.320007,190.339996,194.130005,198.380005,202.880005,207.479996,212.029999,216.419998,220.570007,224.429993,227.960007,231.179993,234.080002,236.699997,239.070007,241.220001,243.190002,245.020004,246.720001,248.339996,249.869995,251.339996,252.75,254.100006,255.380005,256.609985,257.76001,258.850006,259.869995,260.809998,261.670013,262.459991,263.190002,263.850006,264.450012,264.98999,265.480011,265.929993,266.339996,266.720001,267.070007,267.390015,267.690002,267.970001,268.230011,268.470001,268.690002,268.899994,269.089996,269.269989,269.429993,269.589996,269.720001,269.850006,269.970001,270.070007,270.170013,270.26001,270.339996,270.410004,0.007,0.7,0.89,NaN,0.04,0.03,0,0.0037,1.72
Engery,IEX.NS,178.86,6.29,4.78,3.25,181.029999,182.470001,184.160004,185.960007,187.759995,189.539993,191.25,192.889999,194.479996,196.009995,197.5,198.960007,200.399994,201.839996,203.270004,204.690002,206.119995,207.550003,208.979996,210.399994,211.820007,213.220001,214.610001,215.990005,217.339996,218.669998,219.970001,221.25,222.5,223.729996,224.919998,226.089996,227.220001,228.330002,229.410004,230.460007,231.479996,232.470001,233.429993,234.360001,235.259995,236.130005,236.970001,237.789993,238.570007,239.330002,240.070007,240.770004,241.449997,242.100006,242.729996,243.330002,243.910004,244.460007,244.990005,245.5,245.990005,246.449997,246.899994,247.320007,0.0023,0.23,2.29,NaN,0.2,0.18,0,0.0024,1
Engery,IGL.NS,207.82,7.73,5.85,2.75,197.860001,198.889999,198.940002,198.300003,197.229996,195.940002,194.589996,193.279999,192.070007,191,190.050003,189.220001,188.490005,187.830002,187.210007,186.619995,186.029999,185.449997,184.860001,184.259995,183.660004,183.059998,182.460007,181.860001,181.270004,180.679993,180.110001,179.550003,178.990005,178.449997,177.919998,177.389999,176.880005,176.369995,175.860001,175.360001,174.869995,174.389999,173.910004,173.429993,172.960007,172.5,172.039993,171.589996,171.139999,170.699997,170.270004,169.830002,169.410004,168.990005,168.570007,168.160004,167.75,167.350006,166.949997,166.550003,166.160004,165.779999,165.399994,165.020004,0.0016,0.16,-1.87,-2.68,-0.63,-0.67,-17.05,0.0017,0.77
Engery,IOC.NS,136.41,5.81,3.67,2.76,131.350006,129.529999,127.269997,124.959999,122.769997,120.760002,118.959999,117.349998,115.910004,114.620003,113.449997,112.370003,111.360001,110.419998,109.519997,108.669998,107.860001,107.07,106.32,105.599998,104.910004,104.239998,103.599998,102.980003,102.389999,101.82,101.269997,100.739998,100.230003,99.730003,99.260002,98.800003,98.349998,97.919998,97.5,97.089996,96.699997,96.309998,95.940002,95.580002,95.230003,94.879997,94.550003,94.220001,93.900002,93.589996,93.279999,92.989998,92.690002,92.410004,92.129997,91.860001,91.589996,91.330002,91.080002,90.82,90.580002,90.339996,90.099998,89.870003,0.0042,0.42,-1.51,-1.51,-1.64,-1.77,-31.58,0.002,0.93
Engery,JINDRILL.NS,770.95,53.02,38.35,6.56,674.01001,626.599976,575.169983,532.119995,499.540009,475.670013,457.75,443.350006,430.829987,419.339996,408.589996,398.609985,389.48999,381.320007,374.070007,367.670013,361.980011,356.829987,352.089996,347.630005,343.380005,339.279999,335.290009,331.399994,327.600006,323.880005,320.23999,316.690002,313.220001,309.839996,306.549988,303.339996,300.220001,297.200012,294.26001,291.410004,288.660004,285.98999,283.420013,280.929993,278.519989,276.200012,273.950012,271.779999,269.690002,267.660004,265.700012,263.809998,261.970001,260.200012,258.480011,256.809998,255.199997,253.630005,252.110001,250.639999,249.199997,247.809998,246.460007,245.139999,0.0173,1.73,-0.97,-0.97,-6.21,-7.58,-63.63,0.003,1.38
Engery,JPPOWER.NS,17.7,0.74,0.5,3.63,16.73,15.97,15.14,14.41,13.82,13.39,13.08,12.85,12.66,12.5,12.34,12.18,12.02,11.85,11.69,11.53,11.38,11.24,11.11,10.98,10.87,10.76,10.65,10.56,10.46,10.37,10.28,10.2,10.12,10.04,9.96,9.89,9.83,9.76,9.7,9.64,9.58,9.52,9.47,9.42,9.37,9.32,9.27,9.23,9.19,9.15,9.11,9.07,9.03,9,8.96,8.93,8.9,8.86,8.83,8.81,8.78,8.75,8.72,8.7,0.011,1.1,-0.99,-0.99,-4.1,-4.85,-47.99,0.0042,1.93
Engery,JSWENERGY.NS,640.12,57.45,38.59,7.67,539.030029,525.789978,507.880005,487.529999,466.230011,445.01001,424.579987,405.450012,387.929993,372.26001,358.549988,346.809998,337,329.01001,322.709991,317.940002,314.529999,312.320007,311.149994,310.880005,311.369995,312.5,314.170013,316.279999,318.73999,321.470001,324.410004,327.48999,330.649994,333.869995,337.079987,340.26001,343.380005,346.410004,349.329987,352.130005,354.769989,357.269989,359.600006,361.76001,363.76001,365.579987,367.230011,368.720001,370.040009,371.209991,372.220001,373.100006,373.839996,374.459991,374.970001,375.369995,375.670013,375.899994,376.049988,376.130005,376.160004,376.140015,376.079987,375.980011,0.018,1.8,-0.33,-0.34,-4.38,-4.55,-42.33,0.0025,1.18
Engery,LINDEINDIA.NS,5996.05,444.85,290.67,4.87,5801.580078,5734.939941,5668.27002,5603.509766,5541.819824,5483.819824,5429.799805,5379.810059,5333.77002,5291.5,5252.779785,5217.350098,5184.959961,5155.319824,5128.200195,5103.359863,5080.549805,5059.580078,5040.25,5022.399902,5005.870117,4990.529785,4976.240234,4962.919922,4950.459961,4938.779785,4927.810059,4917.490234,4907.759766,4898.589844,4889.910156,4881.709961,4873.950195,4866.600098,4859.629883,4853.029785,4846.77002,4840.830078,4835.189941,4829.850098,4824.790039,4819.97998,4815.430176,4811.109863,4807.009766,4803.129883,4799.450195,4795.959961,4792.660156,4789.529785,4786.560059,4783.75,4781.089844,4778.569824,4776.180176,4773.919922,4771.77002,4769.740234,4767.819824,4766,0.0034,0.34,-0.97,-0.97,-1.11,-1.15,-17.85,0.0025,1.15
Engery,MGL.NS,1273.18,33.08,21.75,1.87,1261.689941,1270.459961,1275.589966,1278.640015,1280.369995,1281.339966,1281.97998,1282.650024,1283.569946,1284.910034,1286.709961,1288.949951,1291.550049,1294.400024,1297.400024,1300.449951,1303.469971,1306.390015,1309.199951,1311.890015,1314.469971,1316.959961,1319.400024,1321.810059,1324.22998,1326.660034,1329.130005,1331.630005,1334.180054,1336.75,1339.349976,1341.959961,1344.579956,1347.189941,1349.800049,1352.400024,1355,1357.579956,1360.150024,1362.719971,1365.280029,1367.839966,1370.400024,1372.949951,1375.5,1378.050049,1380.599976,1383.140015,1385.670044,1388.199951,1390.719971,1393.219971,1395.719971,1398.199951,1400.680054,1403.140015,1405.589966,1408.02002,1410.439941,1412.849976,0.0008,0.08,2.33,NaN,0.08,0.06,0,0.0022,0.97
Engery,MRPL.NS,148.41,6.92,3.97,3.3,146.020004,146.330002,146.479996,146.529999,146.509995,146.440002,146.330002,146.210007,146.080002,145.960007,145.839996,145.729996,145.630005,145.539993,145.470001,145.399994,145.339996,145.289993,145.240005,145.190002,145.139999,145.089996,145.039993,144.990005,144.929993,144.880005,144.830002,144.779999,144.720001,144.669998,144.619995,144.570007,144.520004,144.470001,144.419998,144.380005,144.330002,144.279999,144.240005,144.190002,144.149994,144.110001,144.059998,144.020004,143.979996,143.940002,143.899994,143.860001,143.820007,143.779999,143.740005,143.699997,143.660004,143.619995,143.589996,143.550003,143.509995,143.479996,143.440002,143.410004,0.0004,0.04,-0.75,-1.79,-0.08,-0.09,-2.13,0.0026,1.18
Engery,NAVA.NS,494.23,33.42,18.87,6.11,420.700012,401.390015,376.929993,352.420013,329.959991,310.350006,293.73999,279.970001,268.709991,259.519989,251.970001,245.660004,240.229996,235.399994,230.940002,226.720001,222.630005,218.619995,214.679993,210.800003,207,203.289993,199.699997,196.240005,192.929993,189.759995,186.75,183.889999,181.160004,178.570007,176.110001,173.75,171.5,169.350006,167.279999,165.289993,163.369995,161.520004,159.729996,158.009995,156.339996,154.720001,153.160004,151.639999,150.179993,148.759995,147.380005,146.039993,144.75,143.490005,142.270004,141.080002,139.929993,138.809998,137.720001,136.660004,135.630005,134.619995,133.639999,132.679993,0.0154,1.54,-1.25,-1.25,-5.96,-6.32,-68.46,0.0031,1.44
Engery,NHPC.NS,79.17,4.18,2.68,3.7,75.169998,74.129997,72.809998,71.419998,70.07,68.830002,67.699997,66.690002,65.790001,64.980003,64.25,63.59,62.970001,62.380001,61.82,61.279999,60.759998,60.240002,59.73,59.23,58.75,58.27,57.810001,57.360001,56.919998,56.5,56.09,55.700001,55.32,54.950001,54.59,54.240002,53.900002,53.57,53.25,52.939999,52.639999,52.34,52.060001,51.779999,51.5,51.23,50.970001,50.709999,50.459999,50.220001,49.98,49.75,49.52,49.290001,49.07,48.860001,48.650002,48.439999,48.240002,48.040001,47.849998,47.66,47.470001,47.290001,0.004,0.4,-1.93,-1.93,-1.78,-1.86,-37.09,0.0015,0.68
Engery,NLCINDIA.NS,247.11,10.84,7.23,3.94,229.199997,221.350006,212.929993,205.149994,198.330002,192.470001,187.449997,183.110001,179.270004,175.770004,172.490005,169.350006,166.300003,163.320007,160.389999,157.529999,154.729996,152.020004,149.399994,146.869995,144.429993,142.089996,139.830002,137.660004,135.559998,133.539993,131.589996,129.699997,127.860001,126.080002,124.360001,122.690002,121.059998,119.480003,117.949997,116.459999,115.010002,113.599998,112.230003,110.900002,109.610001,108.349998,107.120003,105.93,104.769997,103.639999,102.540001,101.459999,100.419998,99.400002,98.410004,97.440002,96.5,95.580002,94.68,93.809998,92.959999,92.129997,91.32,90.529999,0.0069,0.69,-2.26,-2.26,-3.33,-3.63,-60.5,0.0023,1.07
Engery,NTPC.NS,330.77,13.88,9.28,3.06,314.920013,308.160004,299.790009,291.179993,282.839996,274.98999,267.730011,261.070007,254.990005,249.440002,244.360001,239.690002,235.380005,231.380005,227.639999,224.139999,220.839996,217.729996,214.800003,212.009995,209.380005,206.880005,204.5,202.25,200.100006,198.050003,196.100006,194.240005,192.460007,190.759995,189.119995,187.550003,186.039993,184.589996,183.190002,181.839996,180.539993,179.279999,178.070007,176.889999,175.75,174.649994,173.580002,172.550003,171.539993,170.570007,169.619995,168.699997,167.809998,166.940002,166.100006,165.279999,164.490005,163.710007,162.960007,162.220001,161.509995,160.809998,160.130005,159.470001,0.0073,0.73,-1.56,-1.56,-2.72,-2.84,-49.36,0.0018,0.83
Engery,OIL.NS,423.14,30.18,17.42,4.83,387.850006,379.649994,367.540009,354.179993,340.850006,328.209991,316.609985,306.190002,296.950012,288.820007,281.660004,275.299988,269.600006,264.369995,259.5,254.880005,250.429993,246.089996,241.839996,237.669998,233.580002,229.589996,225.699997,221.929993,218.289993,214.789993,211.429993,208.220001,205.149994,202.220001,199.410004,196.729996,194.149994,191.679993,189.300003,187,184.779999,182.639999,180.570007,178.559998,176.610001,174.729996,172.899994,171.130005,169.410004,167.740005,166.130005,164.559998,163.029999,161.559998,160.119995,158.729996,157.380005,156.070007,154.789993,153.550003,152.339996,151.160004,150.020004,148.910004,0.0082,0.82,-1.96,-1.96,-3.54,-3.7,-61.61,0.002,0.92
Engery,ONGC.NS,234.58,14.33,10.44,4.83,215.669998,209.289993,200.800003,192.419998,185.080002,178.929993,173.770004,169.289993,165.240005,161.429993,157.759995,154.199997,150.729996,147.369995,144.130005,141.020004,138.059998,135.240005,132.580002,130.070007,127.699997,125.470001,123.370003,121.400002,119.559998,117.82,116.199997,114.669998,113.230003,111.889999,110.620003,109.43,108.309998,107.25,106.25,105.309998,104.419998,103.580002,102.779999,102.019997,101.300003,100.610001,99.959999,99.330002,98.739998,98.169998,97.620003,97.099998,96.599998,96.110001,95.650002,95.199997,94.769997,94.349998,93.949997,93.57,93.190002,92.830002,92.480003,92.139999,0.0099,0.99,-1.44,-1.44,-3.37,-4.01,-57.28,0.0023,1.06
Engery,PETRONET.NS,342.75,9.83,6.79,2.56,324.809998,318.75,310.109985,300.410004,290.429993,280.779999,271.859985,263.980011,257.279999,251.820007,247.550003,244.380005,242.149994,240.710007,239.860001,239.460007,239.320007,239.330002,239.360001,239.320007,239.149994,238.800003,238.25,237.509995,236.580002,235.479996,234.259995,232.949997,231.570007,230.179993,228.789993,227.429993,226.119995,224.869995,223.699997,222.610001,221.589996,220.649994,219.770004,218.949997,218.179993,217.449997,216.759995,216.089996,215.449997,214.820007,214.199997,213.580002,212.970001,212.369995,211.770004,211.169998,210.580002,210,209.419998,208.850006,208.289993,207.729996,207.190002,206.660004,0.0093,0.93,-0.82,-0.81,-3.13,-3.27,-36.38,0.0015,0.7
Engery,POWERGRID.NS,305.13,9.78,6.4,2.55,292.089996,289.549988,286.220001,282.670013,279.200012,275.980011,273.049988,270.440002,268.119995,266.059998,264.230011,262.579987,261.079987,259.679993,258.369995,257.119995,255.910004,254.729996,253.580002,252.449997,251.339996,250.25,249.169998,248.119995,247.100006,246.089996,245.119995,244.169998,243.25,242.360001,241.490005,240.649994,239.839996,239.050003,238.279999,237.539993,236.820007,236.119995,235.440002,234.779999,234.139999,233.509995,232.899994,232.309998,231.729996,231.160004,230.610001,230.070007,229.539993,229.029999,228.529999,228.039993,227.559998,227.089996,226.639999,226.190002,225.759995,225.330002,224.910004,224.5,0.0028,0.28,-1.57,-1.57,-1.15,-1.21,-23.14,0.0013,0.59
Engery,PTC.NS,140.94,9.02,6.13,3.99,137.380005,135.589996,133.289993,130.779999,128.229996,125.730003,123.360001,121.190002,119.220001,117.480003,115.93,114.57,113.349998,112.260002,111.25,110.309998,109.400002,108.519997,107.660004,106.790001,105.93,105.080002,104.230003,103.389999,102.559998,101.760002,100.970001,100.209999,99.480003,98.769997,98.089996,97.43,96.790001,96.169998,95.57,94.989998,94.43,93.870003,93.330002,92.800003,92.279999,91.769997,91.269997,90.779999,90.300003,89.830002,89.370003,88.910004,88.470001,88.029999,87.599998,87.18,86.760002,86.360001,85.959999,85.57,85.18,84.800003,84.43,84.059998,0.0043,0.43,-1.92,-1.92,-1.88,-1.93,-38.81,0.0027,1.26
Engery,REFEX.NS,480.8,31.47,14.07,6.11,403.309998,392.01001,375.959991,358.170013,340.290009,323.230011,307.459991,293.190002,280.450012,269.209991,259.359985,250.770004,243.300003,236.809998,231.149994,226.199997,221.830002,217.929993,214.419998,211.210007,208.25,205.490005,202.889999,200.410004,198.039993,195.759995,193.550003,191.419998,189.360001,187.369995,185.440002,183.570007,181.770004,180.029999,178.350006,176.740005,175.190002,173.690002,172.259995,170.880005,169.559998,168.279999,167.059998,165.880005,164.75,163.660004,162.600006,161.589996,160.610001,159.669998,158.759995,157.880005,157.029999,156.199997,155.410004,154.639999,153.889999,153.169998,152.460007,151.779999,0.0139,1.39,-1.17,-1.17,-4.75,-4.96,-62.37,0.0045,2.09
Engery,RELIANCE.NS,1215.45,59.08,51.4,3.99,1173.079956,1166.550049,1157.050049,1145.819946,1133.75,1121.420044,1109.209961,1097.339966,1085.930054,1075.040039,1064.660034,1054.76001,1045.310059,1036.25,1027.540039,1019.109985,1010.940002,1002.98999,995.22998,987.630005,980.179993,972.869995,965.679993,958.609985,951.650024,944.809998,938.080017,931.460022,924.940002,918.52002,912.210022,906,899.880005,893.859985,887.929993,882.090027,876.330017,870.659973,865.070007,859.549988,854.109985,848.73999,843.429993,838.200012,833.030029,827.909973,822.859985,817.869995,812.929993,808.039978,803.210022,798.429993,793.700012,789.01001,784.369995,779.780029,775.22998,770.719971,766.25,761.820007,0.0015,0.15,-4.86,-4.86,-1.06,-1.08,-35.06,0.0024,1.09
